1:
 num     #instances         #bytes  class name (module)
 233:           122          10736  java.util.regex.Pattern (java.base@21.0.12)
 234:           330          10560  java.util.RegularEnumSet (java.base@21.0.12)
 235:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 236:           436          10464  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 237:           259          10360  org.apache.kafka.common.metrics.stats.Avg
 238:           254          10160  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 239:           251          10040  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 240:           313          10016  org.apache.kafka.common.metrics.stats.Rate
 241:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 242:           310           9920  io.lettuce.core.protocol.CommandType
 243:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 244:           607           9712  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007b807c9b0860
 245:           110           9680  org.apache.coyote.RequestInfo
 246:           299           9568  org.apache.kafka.common.metrics.stats.Meter
 247:           198           9504  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 248:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 249:           292           9344  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 250:            46           9280  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 251:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 252:           289           9248  javax.management.ObjectName (java.management@21.0.12)
 253:           114           9120  org.springframework.boot.loader.zip.ZipContent
 254:           283           9056  io.lettuce.core.protocol.CommandKeyword
 255:           282           9024  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 256:           255           8920  [Lorg.postgresql.core.Field;
 257:           110           8800  org.apache.coyote.http11.Http11InputBuffer
 258:           137           8768  java.nio.DirectByteBuffer (java.base@21.0.12)
 259:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 260:           272           8704  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 261:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 262:           357           8568  java.lang.Double (java.base@21.0.12)
 263:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 264:           265           8480  org.springframework.core.convert.TypeDescriptor
 265:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 266:           116           8352  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 267:           515           8240  java.util.HashMap$KeySet (java.base@21.0.12)
 268:           342           8208  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 269:           290           8144  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 270:           126           8064  io.netty.channel.DefaultChannelHandlerContext
 271:           336           8064  org.apache.kafka.common.metrics.stats.CumulativeSum
 272:           331           7944  io.micrometer.prometheusmetrics.MicrometerCollector
 273:           331           7944  org.springframework.cglib.core.Signature
