1:
 num     #instances         #bytes  class name (module)
  87:          1826          43824  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@21.0.12)
  88:          1355          43360  sun.security.util.ObjectIdentifier (java.base@21.0.12)
  89:           676          43264  org.postgresql.core.v3.SimpleQuery
  90:          1782          42768  java.lang.Class$AnnotationData (java.base@21.0.12)
  91:          1760          42240  java.lang.invoke.LambdaForm$NamedFunction (java.base@21.0.12)
  92:           880          42240  java.util.TreeMap (java.base@21.0.12)
  93:          1752          42048  tools.jackson.databind.node.DoubleNode
  94:          1704          41192  [Ljava.lang.reflect.Type; (java.base@21.0.12)
  95:          1689          40976  [Lorg.springframework.core.ResolvableType;
  96:           188          40848  [Ljava.lang.invoke.MethodHandle; (java.base@21.0.12)
  97:          1248          39936  org.apache.kafka.common.MetricName
  98:          1248          39936  org.apache.kafka.common.metrics.KafkaMetric
  99:          1243          39776  org.apache.kafka.common.header.internals.RecordHeader
 100:           976          39040  org.springframework.util.ConcurrentReferenceHashMap$Segment
 101:          1594          38256  jdk.jfr.AnnotationElement (jdk.jfr@21.0.12)
 102:            68          37536  io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueue
 103:          1170          37440  org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source
 104:          1549          37176  jdk.jfr.internal.AnnotationConstruct (jdk.jfr@21.0.12)
 105:           760          36480  jdk.internal.ref.CleanerImpl$PhantomCleanableRef (java.base@21.0.12)
 106:           506          36432  org.springframework.beans.factory.support.ConstructorResolver$ConstructorDependencyDescriptor
 107:           733          35184  java.lang.invoke.LambdaFormEditor$Transform (java.base@21.0.12)
 108:          2183          34928  java.util.concurrent.locks.ReentrantLock (java.base@21.0.12)
 109:           864          34560  java.math.BigInteger (java.base@21.0.12)
 110:          1437          34488  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 111:          1431          34344  org.springframework.util.ConcurrentReferenceHashMap$Entry
 112:          1069          34208  java.util.Locale (java.base@21.0.12)
 113:          1069          34208  sun.util.locale.BaseLocale (java.base@21.0.12)
 114:            18          34016  [S (java.base@21.0.12)
 115:          1059          33888  java.lang.Package (java.base@21.0.12)
 116:           847          33880  java.lang.Package$VersionInfo (java.base@21.0.12)
 117:          1050          33600  sun.util.locale.BaseLocale$Key (java.base@21.0.12)
 118:           834          33360  sun.security.util.DerInputStream (java.base@21.0.12)
 119:          1380          33120  java.util.concurrent.ConcurrentLinkedDeque (java.base@21.0.12)
 120:           855          32928  [Ljava.lang.reflect.Field; (java.base@21.0.12)
 121:           821          32840  jdk.jfr.ValueDescriptor (jdk.jfr@21.0.12)
 122:          1354          32496  org.apache.tomcat.util.http.MimeHeaderField
 123:          1328          31872  java.time.Instant (java.base@21.0.12)
 124:          1928          30848  org.springframework.core.ResolvableType$DefaultVariableResolver
 125:           912          30832  [Lorg.apache.kafka.common.protocol.types.BoundField;
 126:          1266          30384  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12)
 127:          1886          30176  java.util.HashSet (java.base@21.0.12)
 128:           938          30016  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007dbc5c5f70c8
 129:          1248          29952  org.apache.kafka.common.telemetry.internals.MetricKey
 130:           467          29888  org.apache.kafka.common.metrics.Sensor
 131:           912          29184  org.apache.kafka.common.protocol.types.Schema
 132:           900          28800  tools.jackson.databind.introspect.AnnotatedMethod$MethodHolder
 133:          1161          27864  io.micrometer.core.instrument.binder.kafka.KafkaMetrics$$Lambda/0x00007dbc5ca9e028
 134:           694          27760  java.lang.reflect.Parameter (java.base@21.0.12)
 135:          1716          27456  java.util.HashMap$EntrySet (java.base@21.0.12)
 136:           834          26688  sun.security.util.DerValue (java.base@21.0.12)
 137:          1104          26496  java.util.jar.Attributes$Name (java.base@21.0.12)
 138:           800          25600  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 139:            47          25040  [D (java.base@21.0.12)
 140:          1028          24672  org.springframework.beans.factory.annotation.InjectionMetadata
 141:           509          24432  java.util.WeakHashMap (java.base@21.0.12)
 142:           749          23968  java.lang.invoke.MethodTypeForm (java.base@21.0.12)
 143:           976          23424  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 144:           320          23040  org.apache.kafka.common.config.ConfigDef$ConfigKey
 145:           706          22592  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 146:           939          22536  io.micrometer.core.instrument.internal.DefaultGauge
 147:           309          22248  org.apache.kafka.clients.consumer.ConsumerRecord
 148:           689          22048  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 149:           182          21840  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 150:           909          21816  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 151:           907          21768  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 152:           226          21696  org.springframework.boot.loader.net.protocol.jar.UrlNestedJarFile
 153:           676          21632  org.postgresql.core.NativeQuery
 154:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 155:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 156:           375          21000  java.nio.HeapCharBuffer (java.base@21.0.12)
 157:          1306          20896  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 158:           860          20640  org.apache.kafka.common.metrics.Sensor$StatAndConfig
 159:           848          20112  [Ljava.lang.reflect.Constructor; (java.base@21.0.12)
 160:           628          20096  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 161:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
 162:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 163:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 164:           491          19640  java.util.WeakHashMap$Entry (java.base@21.0.12)
 165:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 166:           577          18464  org.postgresql.core.SqlCommand
 167:          1136          18176  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 168:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 169:           283          18112  java.net.URL (java.base@21.0.12)
 170:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 171:           678          17616  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 172:           676          17544  [Lorg.springframework.core.annotation.MergedAnnotation;
 173:           436          17440  [Ljava.util.HashSet; (java.base@21.0.12)
 174:           436          17440  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 175:           196          17248  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 176:           718          17232  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 177:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 178:           356          17088  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 179:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 180:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 181:          1019          16304  org.springframework.beans.factory.support.MethodOverrides
 182:           910          16208  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 183:           675          16200  org.springframework.core.annotation.MergedAnnotationsCollection
 184:           336          16128  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 185:           666          15984  javax.management.ObjectName$Property (java.management@21.0.12)
 186:           496          15872  org.postgresql.core.CachedQuery
 187:           653          15672  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 188:            75          15600  org.apache.coyote.Request
 189:           642          15408  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 190:           640          15360  io.lettuce.core.protocol.RedisStateMachine$State
 191:           958          15328  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x00007dbc5c638b40
 192:           272          15232  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 193:           628          15072  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 194:           721          15040  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 195:           621          14904  java.util.ArrayDeque (java.base@21.0.12)
 196:           300          14400  tools.jackson.databind.introspect.AnnotatedMethod
 197:           600          14400  tools.jackson.databind.type.ClassKey
 198:           491          14352  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 199:           436          13952  java.lang.ref.PhantomReference (java.base@21.0.12)
 200:           436          13952  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 201:           193          13896  org.springframework.core.annotation.AnnotationTypeMapping
 202:           346          13840  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007dbc5c7bfa30
 203:            75          13800  org.apache.catalina.connector.Request
 204:           214          13696  java.util.zip.Inflater (java.base@21.0.12)
 205:           628          13376  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 206:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 207:           225          13136  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 208:             2          13016  jdk.internal.vm.StackChunk (java.base@21.0.12)
 209:           231          12936  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 210:           536          12864  java.lang.Long (java.base@21.0.12)
 211:           528          12512  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 212:           387          12384  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 213:           154          12320  java.net.URI (java.base@21.0.12)
 214:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 215:           511          12264  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 216:           507          12168  org.springframework.beans.MutablePropertyValues
 217:           506          12144  java.util.Collections$SetFromMap (java.base@21.0.12)
 218:           502          12048  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 219:           479          11496  org.springframework.beans.BeanMetadataAttribute
 220:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 221:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 222:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 223:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 224:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 225:            99          11088  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 226:           346          11072  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 227:           195          10920  org.springframework.context.annotation.ConfigurationClass
 228:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 229:           122          10736  java.util.regex.Pattern (java.base@21.0.12)
 230:           330          10560  java.util.RegularEnumSet (java.base@21.0.12)
 231:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 232:           436          10464  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 233:           253          10120  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 234:           251          10040  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 235:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 236:           310           9920  io.lettuce.core.protocol.CommandType
 237:           309           9888  org.apache.kafka.common.metrics.stats.Rate
 238:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 239:           243           9720  org.apache.kafka.common.metrics.stats.Avg
 240:           199           9552  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 241:           295           9440  org.apache.kafka.common.metrics.stats.Meter
 242:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 243:            50           9376  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 244:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 245:           114           9120  org.springframework.boot.loader.zip.ZipContent
 246:           285           9120  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 247:           283           9056  io.lettuce.core.protocol.CommandKeyword
 248:           565           9040  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007dbc5c9acc00
 249:           282           9024  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 250:           255           8872  [Lorg.postgresql.core.Field;
 251:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 252:           272           8704  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 253:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 254:           357           8568  java.lang.Double (java.base@21.0.12)
 255:           133           8512  java.nio.DirectByteBuffer (java.base@21.0.12)
 256:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 257:           263           8416  org.springframework.core.convert.TypeDescriptor
 258:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 259:           116           8352  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 260:           342           8208  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 261:           290           8144  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 262:           126           8064  io.netty.channel.DefaultChannelHandlerContext
 263:           501           8016  java.util.HashMap$KeySet (java.base@21.0.12)
 264:           332           7968  org.apache.kafka.common.metrics.stats.CumulativeSum
 265:           331           7944  io.micrometer.prometheusmetrics.MicrometerCollector
 266:           331           7944  org.springframework.cglib.core.Signature
 267:           246           7872  javax.management.ObjectName (java.management@21.0.12)
