1:
 num     #instances         #bytes  class name (module)
1876:             3            120  ch.qos.logback.core.model.AppenderModel
1877:             3            120  ch.qos.logback.core.model.AppenderRefModel
1878:             5            120  ch.qos.logback.core.subst.Token$Type
1879:             5            120  ch.qos.logback.core.util.AggregationType
1880:             5            120  com.fasterxml.jackson.annotation.Nulls
1881:             5            120  com.fraudplatform.decision.strategy.CompiledStrategy$Thresholds
1882:             5            120  com.sun.crypto.provider.DHParameters (java.base@21.0.12)
1883:             5            120  com.sun.org.apache.xalan.internal.utils.FeaturePropertyBase$State (java.xml@21.0.12)
1884:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@21.0.12)
1885:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State (java.xml@21.0.12)
1886:             5            120  io.github.resilience4j.circuitbreaker.internal.CircuitBreakerMetrics$Result
1887:             5            120  io.github.resilience4j.core.IntervalFunction$$Lambda/0x0000744ac477ba30
1888:             5            120  io.lettuce.core.MaintNotificationsConfig$EndpointType
1889:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x0000744ac4962580
1890:             5            120  io.micrometer.core.instrument.MeterRegistry$1
1891:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
1892:             5            120  io.netty.handler.codec.dns.DnsOpCode
1893:             3            120  io.netty.util.ResourceLeakDetector
1894:             5            120  io.netty.util.internal.logging.InternalLogLevel
1895:             5            120  jakarta.servlet.DispatcherType
1896:             5            120  jakarta.servlet.http.MappingMatch
1897:             3            120  java.lang.StackWalker (java.base@21.0.12)
1898:             3            120  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@21.0.12)
1899:             3            120  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@21.0.12)
1900:             1            120  java.lang.ref.Finalizer$FinalizerThread (java.base@21.0.12)
1901:             1            120  java.lang.ref.Reference$ReferenceHandler (java.base@21.0.12)
1902:             3            120  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base@21.0.12)
1903:             5            120  java.time.ZoneRegion (java.base@21.0.12)
1904:             3            120  java.time.format.DateTimeFormatterBuilder$NanosPrinterParser (java.base@21.0.12)
1905:             5            120  java.time.format.SignStyle (java.base@21.0.12)
1906:             1            120  java.util.logging.LogManager$Cleaner (java.logging@21.0.12)
1907:             5            120  java.util.regex.Pattern$$Lambda/0x0000744ac4801940 (java.base@21.0.12)
1908:             5            120  java.util.stream.StreamOpFlag$Type (java.base@21.0.12)
1909:             3            120  jdk.internal.loader.URLClassPath (java.base@21.0.12)
1910:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@21.0.12)
1911:             5            120  jdk.internal.net.http.common.DebugLogger$LoggerConfig (java.net.http@21.0.12)
1912:             3            120  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@21.0.12)
1913:             5            120  jdk.jfr.RecordingState (jdk.jfr@21.0.12)
1914:             5            120  jdk.jfr.internal.SecuritySupport$SafePath (jdk.jfr@21.0.12)
1915:             5            120  org.apache.kafka.clients.ConnectionState
1916:             5            120  org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$ConsumerCoordinatorMetrics
1917:             5            120  org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$MetadataSnapshot
1918:             5            120  org.apache.kafka.clients.consumer.internals.Deserializers
1919:             5            120  org.apache.kafka.clients.consumer.internals.OffsetsForLeaderEpochClient
1920:             5            120  org.apache.kafka.clients.consumer.internals.TopicMetadataFetcher
1921:             1            120  org.apache.kafka.clients.producer.internals.Sender$SenderThread
1922:             1            120  org.apache.kafka.clients.producer.internals.TransactionManager
1923:             5            120  org.apache.kafka.common.internals.PartitionStates
1924:             5            120  org.apache.kafka.common.network.KafkaChannel$ChannelMuteState
1925:             5            120  org.apache.kafka.common.requests.RequestHeader
1926:             5            120  org.flywaydb.core.internal.logging.buffered.BufferedLog$Level
1927:             5            120  org.hibernate.validator.internal.constraintvalidators.bv.PatternValidator
1928:             5            120  org.hibernate.validator.internal.constraintvalidators.bv.PatternValidator$PatternConstraintInitializer$PatternKey
1929:             5            120  org.postgresql.shaded.com.ongres.scram.client.MessageFlow$Stage
1930:             3            120  org.springframework.boot.health.autoconfigure.actuate.endpoint.AutoConfiguredHealthEndpointGroup
1931:             1            120  org.springframework.boot.loader.launch.LaunchedClassLoader
1932:             1            120  org.springframework.boot.tomcat.TomcatWebServer$1
1933:             1            120  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties
1934:             1            120  org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory
1935:             5            120  org.springframework.boot.web.servlet.DispatcherType
1936:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.ControllerEndpointHandlerMapping
1937:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping
1938:             5            120  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareGeneratorStrategy
1939:             5            120  org.springframework.context.annotation.FilterType
1940:             5            120  org.springframework.core.ReactiveAdapterRegistry$ReactorAdapter
1941:             5            120  org.springframework.core.ReactiveTypeDescriptor
1942:             3            120  org.springframework.core.io.support.ResourceArrayPropertyEditor
1943:             3            120  org.springframework.data.geo.Metrics
1944:             5            120  org.springframework.data.redis.connection.ExpirationOptions$Condition
1945:             5            120  org.springframework.data.redis.connection.RedisZSetCommands$ZAddArgs$Flag
1946:             3            120  org.springframework.expression.spel.ast.Identifier
1947:             5            120  org.springframework.format.datetime.standard.DurationFormatter
1948:             5            120  org.springframework.http.converter.ByteArrayHttpMessageConverter
1949:             3            120  org.springframework.jdbc.core.SimplePropertyRowMapper
1950:             5            120  org.springframework.kafka.config.KafkaListenerEndpointRegistrar$KafkaListenerEndpointDescriptor
1951:             5            120  org.springframework.kafka.core.DefaultKafkaConsumerFactory$ExtendedKafkaConsumer
1952:             5            120  org.springframework.kafka.listener.FailedRecordTracker$$Lambda/0x0000744ac496e040
1953:             5            120  org.springframework.kafka.listener.adapter.HandlerAdapter
1954:             5            120  org.springframework.kafka.support.LogIfLevelEnabled
1955:             5            120  org.springframework.security.authorization.AuthorityAuthorizationManager
1956:             5            120  org.springframework.web.accept.ContentNegotiationManager
1957:             1            120  org.springframework.web.servlet.DispatcherServlet
1958:             3            120  org.springframework.web.servlet.mvc.method.annotation.HttpEntityMethodProcessor
1959:             3            120  org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor
1960:             5            120  reactor.core.publisher.FluxSink$OverflowStrategy
1961:             3            120  reactor.core.scheduler.BoundedElasticScheduler$BoundedServices
1962:             3            120  sun.security.ssl.CipherSuite$HashAlg (java.base@21.0.12)
1963:             3            120  sun.security.ssl.SignatureScheme$SigAlgParamSpec (java.base@21.0.12)
1964:             5            120  sun.security.x509.Extension (java.base@21.0.12)
1965:             5            120  sun.security.x509.PolicyInformation (java.base@21.0.12)
1966:             5            120  tools.jackson.core.JsonParser$NumberTypeFP
1967:             3            120  tools.jackson.databind.PropertyMetadata
1968:             3            120  tools.jackson.databind.deser.bean.BeanPropertyMap
1969:             3            120  tools.jackson.databind.deser.bean.PropertyBasedCreator
1970:             3            120  tools.jackson.databind.introspect.PotentialCreator
1971:             3            120  tools.jackson.databind.introspect.VisibilityChecker
1972:             5            120  tools.jackson.databind.ser.jdk.JDKKeySerializers$Dynamic
1973:             5            120  tools.jackson.databind.util.CompactStringObjectMap
1974:             5            112  [Lio.netty.util.DefaultAttributeMap$DefaultAttribute;
1975:             1            112  [Ljava.lang.reflect.AccessFlag; (java.base@21.0.12)
1976:             2            112  [Ljava.security.CryptoPrimitive; (java.base@21.0.12)
1977:             1            112  [Ljava.time.LocalTime; (java.base@21.0.12)
1978:             2            112  [Ljavax.management.openmbean.OpenType; (java.management@21.0.12)
1979:             2            112  [Lorg.springframework.kafka.listener.DeadLetterPublishingRecoverer$HeaderNames$HeadersToAdd;
1980:             1            112  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1981:             3            112  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@21.0.12)
1982:             2            112  [Ltools.jackson.databind.cfg.EnumFeature;
1983:             2            112  io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
1984:             2            112  io.netty.channel.nio.NioIoHandler
1985:             1            112  io.netty.resolver.dns.DnsNameResolverBuilder
1986:             2            112  java.nio.DirectIntBufferRU (java.base@21.0.12)
1987:             2            112  java.nio.HeapByteBufferR (java.base@21.0.12)
1988:             7            112  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@21.0.12)
1989:             2            112  java.util.jar.JarFile (java.base@21.0.12)
1990:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@21.0.12)
1991:             2            112  jdk.internal.net.http.Http1Request (java.net.http@21.0.12)
1992:             2            112  jdk.internal.net.http.HttpRequestImpl (java.net.http@21.0.12)
1993:             2            112  jdk.internal.net.http.SocketTube (java.net.http@21.0.12)
1994:             7            112  jdk.jfr.internal.instrument.$Proxy166 (jdk.jfr@21.0.12)
1995:             7            112  jdk.proxy2.$Proxy155 (jdk.proxy2)
1996:             7            112  jdk.proxy2.$Proxy156 (jdk.proxy2)
1997:             7            112  jdk.proxy2.$Proxy157 (jdk.proxy2)
1998:             7            112  jdk.proxy2.$Proxy76 (jdk.proxy2)
1999:             1            112  org.apache.kafka.clients.producer.KafkaProducer
2000:             1            112  org.springframework.beans.factory.support.GenericBeanDefinition
2001:             7            112  org.springframework.core.convert.TypeDescriptor$$Lambda/0x0000744ac4335400
2002:             1            112  org.springframework.kafka.core.DefaultKafkaProducerFactory
2003:             7            112  org.springframework.kafka.listener.LoggingCommitCallback
2004:             7            112  org.springframework.kafka.support.AbstractKafkaHeaderMapper$$Lambda/0x0000744ac48552a0
2005:             7            112  org.springframework.kafka.support.AbstractKafkaHeaderMapper$$Lambda/0x0000744ac48554e8
2006:             7            112  org.springframework.kafka.support.AbstractKafkaHeaderMapper$NeverMatchHeaderMatcher
2007:             7            112  org.springframework.kafka.support.MimeTypeJacksonModule$MimeTypeSerializer
2008:             7            112  org.springframework.security.web.servlet.util.matcher.PathPatternRequestMatcher$HttpMethodRequestMatcher
2009:             2            112  sun.nio.cs.StreamEncoder (java.base@21.0.12)
2010:             2            112  sun.security.ec.ed.EdDSAParameters (jdk.crypto.ec@21.0.12)
2011:             2            112  sun.security.jca.ProviderList$ServiceList (java.base@21.0.12)
2012:             2            112  tools.jackson.databind.deser.jdk.EnumDeserializer
2013:             2            112  tools.jackson.databind.deser.jdk.StringCollectionDeserializer
2014:             1            104  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@21.0.12)
2015:             4            104  [Ljava.util.stream.Collector$Characteristics; (java.base@21.0.12)
2016:             1            104  [Lorg.postgresql.core.ServerVersion;
2017:             1            104  [Lorg.springframework.boot.jdbc.DatabaseDriver;
2018:             1            104  [Lsun.security.ssl.SSLHandshake; (java.base@21.0.12)
2019:             1            104  [Lsun.security.ssl.SignatureScheme; (java.base@21.0.12)
2020:             2            104  [Lsun.util.logging.PlatformLogger$Level; (java.base@21.0.12)
2021:             1            104  com.sun.crypto.provider.SunJCE (java.base@21.0.12)
2022:             1            104  com.sun.security.sasl.Provider (java.security.sasl@21.0.12)
2023:             1            104  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@21.0.12)
2024:             1            104  io.micrometer.core.instrument.composite.CompositeMeterRegistry
2025:             1            104  io.micrometer.prometheusmetrics.PrometheusMeterRegistry
2026:             1            104  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@21.0.12)
2027:             1            104  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@21.0.12)
2028:             1            104  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@21.0.12)
2029:             1            104  net.logstash.logback.fieldnames.LogstashFieldNames
2030:             1            104  org.apache.catalina.authenticator.NonLoginAuthenticator
2031:             1            104  org.apache.kafka.clients.producer.internals.RecordAccumulator
2032:             1            104  org.apache.tomcat.util.net.SocketProperties
2033:             1            104  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@21.0.12)
2034:             1            104  org.springframework.kafka.core.KafkaTemplate
2035:             1            104  org.springframework.scheduling.concurrent.SimpleAsyncTaskScheduler
2036:             1            104  org.springframework.security.config.annotation.web.builders.WebSecurity
2037:             1            104  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping
2038:             1            104  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping
2039:             1            104  org.springframework.web.servlet.view.InternalResourceViewResolver
2040:             1            104  sun.security.ec.SunEC (jdk.crypto.ec@21.0.12)
2041:             1            104  sun.security.jca.ProviderList$1 (java.base@21.0.12)
2042:             1            104  sun.security.jgss.SunProvider (java.security.jgss@21.0.12)
2043:             1            104  sun.security.provider.Sun (java.base@21.0.12)
2044:             1            104  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@21.0.12)
2045:             1            104  sun.security.rsa.SunRsaSign (java.base@21.0.12)
2046:             1            104  sun.security.smartcardio.SunPCSC (java.smartcardio@21.0.12)
2047:             1            104  sun.security.ssl.SunJSSE (java.base@21.0.12)
2048:             1            104  tools.jackson.databind.ser.AnyGetterWriter
2049:             2             96  [Lcom.fasterxml.jackson.annotation.JsonInclude$Include;
2050:             2             96  [Lcom.fasterxml.jackson.annotation.PropertyAccessor;
2051:             3             96  [Lcom.fraudplatform.decision.domain.Decision;
2052:             4             96  [Lcom.fraudplatform.decision.domain.TransactionType;
2053:             4             96  [Lio.netty.handler.codec.dns.DnsRecordType;
2054:             2             96  [Ljava.lang.System$Logger$Level; (java.base@21.0.12)
2055:             3             96  [Lorg.apache.kafka.common.metrics.Sensor$RecordingLevel;
2056:             4             96  [Lorg.apache.logging.log4j.Marker;
2057:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
2058:             2             96  [Lorg.flywaydb.core.api.CoreMigrationType;
2059:             2             96  [Lorg.postgresql.core.Parser$SqlParseState;
2060:             2             96  [Lorg.springframework.boot.logging.LogLevel;
2061:             4             96  [Lorg.springframework.core.io.Resource;
2062:             4             96  [Lorg.springframework.expression.spel.ast.SpelNodeImpl;
2063:             1             96  [Lsun.util.locale.BaseLocale; (java.base@21.0.12)
2064:             2             96  [Ltools.jackson.core.StreamReadFeature;
2065:             2             96  [Ltools.jackson.core.StreamWriteFeature;
2066:             2             96  [Ltools.jackson.core.json.JsonWriteFeature;
2067:             4             96  ch.qos.logback.core.subst.Token
2068:             4             96  com.fasterxml.classmate.AnnotationInclusion
2069:             4             96  com.fasterxml.jackson.annotation.JsonCreator$Mode
2070:             4             96  com.fasterxml.jackson.annotation.JsonProperty$Access
2071:             4             96  com.fraudplatform.commons.integration.IntegrationClient$Operation
2072:             4             96  com.fraudplatform.decision.config.IntegrationConfig$$SpringCGLIB$$FastClass$$0
2073:             4             96  com.fraudplatform.decision.config.IntegrationConfig$$SpringCGLIB$$FastClass$$1
2074:             4             96  com.fraudplatform.decision.domain.RiskLevel
2075:             3             96  com.fraudplatform.decision.inference.OnnxModelBundle
2076:             4             96  com.fraudplatform.decision.lab.FaultInjector$Point
2077:             2             96  com.fraudplatform.decision.strategy.CompiledStrategy$Weights
2078:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@21.0.12)
2079:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@21.0.12)
2080:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@21.0.12)
2081:             2             96  com.sun.management.internal.GcInfoBuilder (jdk.management@21.0.12)
2082:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@21.0.12)
2083:             6             96  com.sun.proxy.jdk.proxy1.$Proxy26 (jdk.proxy1)
2084:             4             96  com.zaxxer.hikari.util.UtilityElf$DefaultThreadFactory
2085:             4             96  io.github.resilience4j.bulkhead.BulkheadConfig
2086:             4             96  io.github.resilience4j.core.metrics.Metrics$Outcome
2087:             6             96  io.lettuce.core.RedisCommandBuilder
2088:             4             96  io.lettuce.core.RedisJsonCommandBuilder
2089:             2             96  io.lettuce.core.RedisReactiveCommandsImpl
2090:             4             96  io.lettuce.core.RedisVectorSetCommandBuilder
2091:             4             96  io.lettuce.core.StaticRedisCredentials
2092:             4             96  io.lettuce.core.protocol.CommandHandler$AddToStack
2093:             6             96  io.micrometer.core.instrument.binder.jvm.JvmThreadMetrics$$Lambda/0x0000744ac495d8a8
2094:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x0000744ac4abc0b8
2095:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$1
2096:             4             96  io.micrometer.observation.transport.Kind
2097:             2             96  io.micrometer.prometheusmetrics.PrometheusDistributionSummary
2098:             3             96  io.netty.channel.AdaptiveRecvByteBufAllocator
2099:             4             96  io.netty.channel.DefaultChannelPipeline$AddStrategy
2100:             2             96  io.netty.channel.DefaultChannelPromise
2101:             4             96  io.netty.channel.SingleThreadIoEventLoop$IoRegistrationWrapper
2102:             4             96  io.netty.channel.SucceededChannelFuture
2103:             4             96  io.netty.handler.codec.dns.DnsSection
2104:             4             96  io.netty.resolver.ResolvedAddressTypes
2105:             6             96  io.netty.util.ByteProcessor$IndexOfProcessor
2106:             4             96  io.netty.util.DefaultAttributeMap$DefaultAttribute
2107:             4             96  io.netty.util.ResourceLeakDetector$Level
2108:             2             96  io.netty.util.collection.IntObjectHashMap
2109:             3             96  io.netty.util.concurrent.DefaultThreadFactory
2110:             4             96  io.netty.util.internal.ThreadExecutorMap$1
2111:             4             96  io.netty.util.internal.ThreadExecutorMap$2
2112:             3             96  io.prometheus.metrics.config.OpenMetrics2Properties
2113:             3             96  java.io.FileInputStream (java.base@21.0.12)
2114:             2             96  java.io.PrintStream (java.base@21.0.12)
2115:             4             96  java.lang.ClassValue$Version (java.base@21.0.12)
2116:             3             96  java.lang.Runtime$Version (java.base@21.0.12)
2117:             2             96  java.lang.invoke.VarHandleReferences$FieldStaticReadWrite (java.base@21.0.12)
2118:             4             96  java.math.MathContext (java.base@21.0.12)
2119:             2             96  java.net.NetworkInterface (java.base@21.0.12)
2120:             4             96  java.sql.SQLPermission (java.sql@21.0.12)
2121:             4             96  java.text.Normalizer$Form (java.base@21.0.12)
2122:             4             96  java.time.OffsetDateTime (java.base@21.0.12)
2123:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@21.0.12)
2124:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@21.0.12)
2125:             6             96  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser (java.base@21.0.12)
2126:             4             96  java.time.format.FormatStyle (java.base@21.0.12)
2127:             3             96  java.util.ArrayList$Itr (java.base@21.0.12)
2128:             6             96  java.util.Comparator$$Lambda/0x0000744ac40f18d8 (java.base@21.0.12)
2129:             3             96  java.util.JumboEnumSet (java.base@21.0.12)
2130:             2             96  java.util.Locale$Category (java.base@21.0.12)
2131:             2             96  java.util.concurrent.ArrayBlockingQueue (java.base@21.0.12)
2132:             4             96  java.util.concurrent.Executors$DefaultThreadFactory (java.base@21.0.12)
2133:             6             96  java.util.concurrent.Semaphore (java.base@21.0.12)
2134:             4             96  java.util.regex.Pattern$Pos (java.base@21.0.12)
2135:             4             96  java.util.regex.Pattern$Prolog (java.base@21.0.12)
2136:             4             96  java.util.regex.Pattern$Qtype (java.base@21.0.12)
2137:             3             96  java.util.stream.MatchOps$MatchKind (java.base@21.0.12)
2138:             4             96  java.util.stream.StreamShape (java.base@21.0.12)
2139:             4             96  javax.management.NotificationBroadcasterSupport (java.management@21.0.12)
2140:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@21.0.12)
2141:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@21.0.12)
2142:             4             96  jdk.internal.net.http.AsyncTriggerEvent (java.net.http@21.0.12)
2143:             4             96  jdk.internal.net.http.ConnectionPool$ExpiryList (java.net.http@21.0.12)
2144:             2             96  jdk.internal.net.http.Http1Exchange$Http1Publisher (java.net.http@21.0.12)
2145:             2             96  jdk.internal.net.http.Http1Exchange$Http1ResponseBodySubscriber (java.net.http@21.0.12)
2146:             2             96  jdk.internal.net.http.Http1HeaderParser (java.net.http@21.0.12)
2147:             4             96  jdk.internal.net.http.Http1Response$State (java.net.http@21.0.12)
2148:             4             96  jdk.internal.net.http.HttpClientImpl$DefaultThreadFactory (java.net.http@21.0.12)
2149:             4             96  jdk.internal.net.http.HttpClientImpl$DelegatingExecutor (java.net.http@21.0.12)
2150:             2             96  jdk.internal.net.http.HttpResponseImpl (java.net.http@21.0.12)
2151:             2             96  jdk.internal.net.http.Response (java.net.http@21.0.12)
2152:             3             96  jdk.internal.net.http.common.DebugLogger (java.net.http@21.0.12)
2153:             4             96  jdk.internal.net.http.common.SequentialScheduler$LockingRestartableTask (java.net.http@21.0.12)
2154:             3             96  jdk.internal.util.ClassFileDumper (java.base@21.0.12)
2155:             4             96  jdk.internal.util.OperatingSystem (java.base@21.0.12)
2156:             6             96  jdk.proxy2.$Proxy104 (jdk.proxy2)
2157:             6             96  jdk.proxy2.$Proxy34 (jdk.proxy2)
2158:             6             96  jdk.proxy2.$Proxy63 (jdk.proxy2)
2159:             6             96  jdk.proxy2.$Proxy70 (jdk.proxy2)
2160:             3             96  jdk.xml.internal.XMLSecurityManager$NameMap (java.xml@21.0.12)
2161:             2             96  net.logstash.logback.util.ThreadLocalHolder$HolderRef
2162:             3             96  org.apache.catalina.WebResourceRoot$ArchiveIndexStrategy
2163:             4             96  org.apache.catalina.authenticator.AuthenticatorBase$SsoReauthenticationMode
2164:             3             96  org.apache.coyote.ContinueResponseTiming
2165:             6             96  org.apache.kafka.clients.DefaultHostResolver
2166:             3             96  org.apache.kafka.clients.admin.EndpointType
2167:             4             96  org.apache.kafka.clients.consumer.internals.AbstractCoordinator$MemberState
2168:             4             96  org.apache.kafka.clients.consumer.internals.AutoOffsetResetStrategy$StrategyType
2169:             3             96  org.apache.kafka.clients.producer.internals.BuiltInPartitioner
2170:             6             96  org.apache.kafka.common.ClusterResource
2171:             4             96  org.apache.kafka.common.config.ConfigDef$Width
2172:             6             96  org.apache.kafka.common.internals.ClusterResourceListeners
2173:             6             96  org.apache.kafka.common.metrics.Metrics$$Lambda/0x0000744ac49955a8
2174:             3             96  org.apache.kafka.common.metrics.Sensor$RecordingLevel
2175:             3             96  org.apache.kafka.common.network.Selector$CloseMode
2176:             6             96  org.apache.kafka.common.network.Selector$SelectorMetrics$$Lambda/0x0000744ac499b520
2177:             3             96  org.apache.kafka.common.record.TimestampType
2178:             3             96  org.apache.kafka.common.requests.FindCoordinatorRequest$CoordinatorType
2179:             6             96  org.apache.kafka.common.telemetry.internals.LastValueTracker
2180:             6             96  org.apache.kafka.common.telemetry.internals.TelemetryMetricNamingConvention$1
2181:             4             96  org.apache.kafka.common.utils.AbstractIterator$State
2182:             6             96  org.apache.kafka.common.utils.AppInfoParser$$Lambda/0x0000744ac49a24e8
2183:             6             96  org.apache.kafka.common.utils.AppInfoParser$$Lambda/0x0000744ac49a2720
2184:             6             96  org.apache.kafka.common.utils.AppInfoParser$$Lambda/0x0000744ac49a2958
2185:             6             96  org.apache.kafka.common.utils.AppInfoParser$AppInfo
2186:             6             96  org.apache.kafka.common.utils.KafkaThread$$Lambda/0x0000744ac49a1418
2187:             6             96  org.apache.kafka.common.utils.LogContext
2188:             3             96  org.apache.tomcat.util.buf.EncodedSolidusHandling
2189:             3             96  org.apache.tomcat.util.http.ConcurrentDateFormat
2190:             4             96  org.apache.tomcat.util.log.UserDataHelper$Config
2191:             4             96  org.apache.tomcat.util.net.Acceptor$AcceptorState
2192:             1             96  org.apache.tomcat.websocket.server.WsServerContainer
2193:             3             96  org.flywaydb.core.extensibility.Tier
2194:             3             96  org.flywaydb.core.internal.configuration.resolvers.ProvisionerMode
2195:             3             96  org.flywaydb.core.internal.plugin.PluginRegister
2196:             3             96  org.hibernate.validator.internal.metadata.raw.ConfigurationSource
2197:             3             96  org.hibernate.validator.resourceloading.PlatformResourceBundleLocator
2198:             4             96  org.postgresql.hostchooser.HostStatus
2199:             3             96  org.postgresql.jdbc.AutoSave
2200:             3             96  org.postgresql.jdbc.EscapeSyntaxCallMode
2201:             4             96  org.postgresql.plugin.AuthenticationRequestType
2202:             3             96  org.postgresql.shaded.com.ongres.scram.common.Gs2CbindFlag
2203:             3             96  org.postgresql.util.ClassLoaderStrategy
2204:             2             96  org.springframework.beans.SimpleTypeConverter
2205:             4             96  org.springframework.beans.factory.config.EmbeddedValueResolver
2206:             3             96  org.springframework.beans.propertyeditors.ClassArrayEditor
2207:             3             96  org.springframework.beans.propertyeditors.ClassEditor
2208:             3             96  org.springframework.beans.propertyeditors.FileEditor
2209:             3             96  org.springframework.beans.propertyeditors.InputSourceEditor
2210:             3             96  org.springframework.beans.propertyeditors.InputStreamEditor
2211:             3             96  org.springframework.beans.propertyeditors.PathEditor
2212:             3             96  org.springframework.beans.propertyeditors.ReaderEditor
2213:             3             96  org.springframework.beans.propertyeditors.URIEditor
2214:             3             96  org.springframework.beans.propertyeditors.URLEditor
2215:             4             96  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000744ac45d8a98
2216:             6             96  org.springframework.boot.actuate.endpoint.invoke.reflect.OperationMethodParameters
2217:             4             96  org.springframework.boot.data.redis.autoconfigure.DataRedisConnectionConfiguration$Mode
2218:             6             96  org.springframework.boot.health.autoconfigure.contributor.OnEnabledHealthIndicatorCondition
2219:             6             96  org.springframework.boot.health.contributor.AbstractHealthIndicator$$Lambda/0x0000744ac490a0e8
2220:             4             96  org.springframework.boot.health.contributor.Status
2221:             4             96  org.springframework.boot.jackson.autoconfigure.JacksonProperties$ConstructorDetectorStrategy
2222:             4             96  org.springframework.boot.jdbc.metrics.DataSourcePoolMetrics$CachingDataSourcePoolMetadataProvider$$Lambda/0x0000744ac495a170
2223:             2             96  org.springframework.boot.logging.logback.SpringPropertyModel
2224:             4             96  org.springframework.boot.micrometer.metrics.export.prometheus.PrometheusPushGatewayManager$ShutdownOperation
2225:             2             96  org.springframework.boot.web.server.Cookie
2226:             6             96  org.springframework.boot.webmvc.actuate.endpoint.web.AbstractWebMvcEndpointHandlerMapping$OperationHandler
2227:             6             96  org.springframework.boot.webmvc.actuate.endpoint.web.AbstractWebMvcEndpointHandlerMapping$ServletWebOperationAdapter
2228:             1             96  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration
2229:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageHandlerMapping
2230:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageNotAcceptableHandlerMapping
2231:             4             96  org.springframework.context.annotation.AnnotationScopeMetadataResolver
2232:             3             96  org.springframework.context.annotation.ConditionEvaluator$ConditionContextImpl
2233:             4             96  org.springframework.context.annotation.ScopedProxyMode
2234:             4             96  org.springframework.core.annotation.MergedAnnotations$SearchStrategy
2235:             3             96  org.springframework.core.annotation.TypeMappedAnnotations$Aggregate
2236:             4             96  org.springframework.core.annotation.TypeMappedAnnotations$IsPresent
2237:             6             96  org.springframework.data.convert.CustomConversions$ConversionTargetsCache
2238:             3             96  org.springframework.data.convert.CustomConversions$ConverterConfiguration
2239:             3             96  org.springframework.data.convert.SimplePropertyValueConversions
2240:             4             96  org.springframework.data.mapping.model.EntityInstantiators
2241:             4             96  org.springframework.data.mapping.model.KotlinClassGeneratingEntityInstantiator
2242:             2             96  org.springframework.data.projection.SpelAwareProxyProjectionFactory
