1:
 num     #instances         #bytes  class name (module)
  88:          1837          44088  java.util.LinkedHashMap$LinkedValues (java.base@21.0.12)
  89:          1355          43360  sun.security.util.ObjectIdentifier (java.base@21.0.12)
  90:          1801          43224  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@21.0.12)
  91:          1799          43176  java.util.LinkedHashMap$LinkedEntrySet (java.base@21.0.12)
  92:          1776          42624  java.lang.Class$AnnotationData (java.base@21.0.12)
  93:          2655          42480  java.util.LinkedHashSet (java.base@21.0.12)
  94:           877          42096  java.util.TreeMap (java.base@21.0.12)
  95:          1752          42048  tools.jackson.databind.node.DoubleNode
  96:           190          41648  [Ljava.lang.invoke.MethodHandle; (java.base@21.0.12)
  97:           200          41600  org.apache.coyote.Request
  98:          1704          41176  [Ljava.lang.reflect.Type; (java.base@21.0.12)
  99:          1713          41112  java.lang.invoke.LambdaForm$NamedFunction (java.base@21.0.12)
 100:          1689          40976  [Lorg.springframework.core.ResolvableType;
 101:          1241          39712  org.apache.kafka.common.message.ApiVersionsResponseData$ApiVersion
 102:           976          39040  org.springframework.util.ConcurrentReferenceHashMap$Segment
 103:          1615          38760  jdk.jfr.AnnotationElement (jdk.jfr@21.0.12)
 104:          1599          38376  jdk.jfr.internal.AnnotationConstruct (jdk.jfr@21.0.12)
 105:            68          37536  io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueue
 106:           200          36800  org.apache.catalina.connector.Request
 107:          1140          36480  org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source
 108:           749          35952  jdk.internal.ref.CleanerImpl$PhantomCleanableRef (java.base@21.0.12)
 109:          1120          35840  java.nio.DirectByteBuffer$Deallocator (java.base@21.0.12)
 110:           495          35640  org.springframework.beans.factory.support.ConstructorResolver$ConstructorDependencyDescriptor
 111:           600          35200  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 112:            25          34576  [S (java.base@21.0.12)
 113:           864          34560  java.math.BigInteger (java.base@21.0.12)
 114:          1439          34536  org.springframework.util.ConcurrentReferenceHashMap$Entry
 115:          1437          34488  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 116:           716          34368  java.lang.invoke.LambdaFormEditor$Transform (java.base@21.0.12)
 117:          1069          34208  java.util.Locale (java.base@21.0.12)
 118:          1069          34208  sun.util.locale.BaseLocale (java.base@21.0.12)
 119:           846          33840  jdk.jfr.ValueDescriptor (jdk.jfr@21.0.12)
 120:          1056          33792  java.lang.Package (java.base@21.0.12)
 121:           844          33760  java.lang.Package$VersionInfo (java.base@21.0.12)
 122:           600          33600  java.nio.HeapCharBuffer (java.base@21.0.12)
 123:          1050          33600  sun.util.locale.BaseLocale$Key (java.base@21.0.12)
 124:           834          33360  sun.security.util.DerInputStream (java.base@21.0.12)
 125:          2084          33344  java.util.concurrent.locks.ReentrantLock (java.base@21.0.12)
 126:          1378          33072  java.util.concurrent.ConcurrentLinkedDeque (java.base@21.0.12)
 127:           854          32944  [Ljava.lang.reflect.Field; (java.base@21.0.12)
 128:          1029          32928  org.apache.kafka.common.MetricName
 129:          1029          32928  org.apache.kafka.common.metrics.KafkaMetric
 130:           912          30832  [Lorg.apache.kafka.common.protocol.types.BoundField;
 131:          1913          30608  org.springframework.core.ResolvableType$DefaultVariableResolver
 132:           912          29184  org.apache.kafka.common.protocol.types.Schema
 133:          1807          28912  java.util.HashSet (java.base@21.0.12)
 134:           900          28800  tools.jackson.databind.introspect.AnnotatedMethod$MethodHolder
 135:           677          27080  java.lang.reflect.Parameter (java.base@21.0.12)
 136:           834          26688  sun.security.util.DerValue (java.base@21.0.12)
 137:           816          26112  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007d4f6c781b00
 138:          1086          26064  java.util.jar.Attributes$Name (java.base@21.0.12)
 139:          1072          25728  java.lang.Long (java.base@21.0.12)
 140:          1060          25440  java.time.Instant (java.base@21.0.12)
 141:           786          25152  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 142:            47          25040  [D (java.base@21.0.12)
 143:          1029          24696  org.apache.kafka.common.telemetry.internals.MetricKey
 144:          1022          24528  org.springframework.beans.factory.annotation.InjectionMetadata
 145:           765          24480  java.lang.invoke.MethodTypeForm (java.base@21.0.12)
 146:           510          24480  java.util.WeakHashMap (java.base@21.0.12)
 147:           382          24448  org.apache.kafka.common.metrics.Sensor
 148:          1011          24264  javax.management.ObjectName$Property (java.management@21.0.12)
 149:          1000          24000  org.apache.kafka.common.header.internals.RecordHeaders
 150:          1470          23520  java.util.HashMap$EntrySet (java.base@21.0.12)
 151:           976          23424  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 152:           966          23184  io.micrometer.core.instrument.binder.kafka.KafkaMetrics$$Lambda/0x00007d4f6ca8ec10
 153:           320          23040  org.apache.kafka.common.config.ConfigDef$ConfigKey
 154:          1418          22688  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 155:           706          22592  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 156:           699          22368  org.postgresql.core.NativeQuery
 157:           687          21984  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 158:           914          21936  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12)
 159:           182          21840  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 160:           910          21840  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 161:           907          21768  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 162:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 163:           709          21536  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 164:           224          21504  org.springframework.boot.loader.net.protocol.jar.UrlNestedJarFile
 165:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 166:           200          20800  org.apache.coyote.Response
 167:           200          20800  org.apache.coyote.http11.Http11Processor
 168:           628          20096  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 169:          1255          20080  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 170:           844          20024  [Ljava.lang.reflect.Constructor; (java.base@21.0.12)
 171:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
 172:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 173:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 174:           495          19800  java.util.WeakHashMap$Entry (java.base@21.0.12)
 175:           817          19608  io.micrometer.core.instrument.internal.DefaultGauge
 176:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 177:           600          19200  org.postgresql.core.SqlCommand
 178:           456          18240  [Ljava.util.HashSet; (java.base@21.0.12)
 179:           456          18240  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 180:          1137          18192  java.util.Optional (java.base@21.0.12)
 181:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 182:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 183:           278          17792  java.net.URL (java.base@21.0.12)
 184:           201          17688  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 185:           200          17600  org.apache.coyote.RequestInfo
 186:           719          17256  org.apache.kafka.common.metrics.Sensor$StatAndConfig
 187:           662          17232  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 188:           717          17208  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 189:           660          17160  [Lorg.springframework.core.annotation.MergedAnnotation;
 190:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 191:           356          17088  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 192:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 193:           519          16608  org.postgresql.core.CachedQuery
