1:
 num     #instances         #bytes  class name (module)
 145:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 146:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 147:          1325          21200  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 148:           110          20240  org.apache.catalina.connector.Request
 149:           630          20160  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 150:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
 151:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 152:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 153:           828          19872  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 154:           492          19680  java.util.WeakHashMap$Entry (java.base@21.0.12)
 155:           819          19656  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 156:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 157:           330          19296  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 158:           801          19224  javax.management.ObjectName$Property (java.management@21.0.12)
 159:          1171          18736  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 160:           581          18592  org.postgresql.core.SqlCommand
 161:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 162:           283          18112  java.net.URL (java.base@21.0.12)
 163:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 164:           678          17616  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 165:           676          17544  [Lorg.springframework.core.annotation.MergedAnnotation;
 166:           436          17440  [Ljava.util.HashSet; (java.base@21.0.12)
 167:           436          17440  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 168:           196          17248  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 169:           424          17192  [Ljava.lang.reflect.Method; (java.base@21.0.12)
 170:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 171:           577          17104  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 172:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 173:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 174:           511          16352  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 175:          1019          16304  org.springframework.beans.factory.support.MethodOverrides
 176:           338          16224  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 177:           675          16200  org.springframework.core.annotation.MergedAnnotationsCollection
 178:           461          16008  [Ljava.lang.CharSequence; (java.base@21.0.12)
 179:           500          16000  org.postgresql.core.CachedQuery
 180:           642          15408  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 181:           642          15408  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 182:           640          15360  io.lettuce.core.protocol.RedisStateMachine$State
 183:           958          15328  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x00007b807c638b40
 184:           273          15288  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 185:           630          15120  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 186:           820          14752  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 187:           613          14712  java.util.ArrayDeque (java.base@21.0.12)
 188:           453          14496  java.lang.ref.PhantomReference (java.base@21.0.12)
 189:           300          14400  tools.jackson.databind.introspect.AnnotatedMethod
 190:           600          14400  tools.jackson.databind.type.ClassKey
 191:           294          14112  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 192:           350          14000  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007b807c7bf5d0
 193:           436          13952  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 194:           216          13824  java.util.zip.Inflater (java.base@21.0.12)
 195:           191          13752  org.springframework.core.annotation.AnnotationTypeMapping
 196:           630          13432  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 197:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 198:           231          12936  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 199:           534          12816  java.lang.Long (java.base@21.0.12)
 200:           589          12608  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 201:           156          12480  java.net.URI (java.base@21.0.12)
 202:             2          12400  jdk.internal.vm.StackChunk (java.base@21.0.12)
 203:           310          12400  org.springframework.boot.context.properties.source.ConfigurationPropertyName
 204:           310          12400  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 205:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 206:           191          12224  java.lang.Class$ReflectionData (java.base@21.0.12)
 207:           509          12216  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 208:           507          12168  org.springframework.beans.MutablePropertyValues
 209:           506          12144  java.util.Collections$SetFromMap (java.base@21.0.12)
 210:           502          12048  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 211:           500          12000  org.apache.kafka.common.header.internals.RecordHeaders
 212:           311          11920  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType;
