1:
 num     #instances         #bytes  class name (module)
 353:           320           5120  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 354:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 355:            91           5096  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 356:            91           5096  org.apache.catalina.connector.Response
 357:            91           5096  org.apache.catalina.mapper.MappingData
 358:            91           5096  org.apache.coyote.http11.Http11OutputBuffer
 359:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 360:           126           5040  java.security.CodeSource (java.base@21.0.12)
 361:           315           5040  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 362:           205           5008  [Ltools.jackson.databind.JavaType;
 363:           104           4992  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 364:           208           4992  java.util.BitSet (java.base@21.0.12)
 365:           155           4960  org.postgresql.jdbc.FieldMetadata
 366:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 367:           201           4824  jdk.jfr.EventType (jdk.jfr@21.0.12)
 368:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 369:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 370:            99           4752  tools.jackson.databind.type.SimpleType
 371:           296           4736  org.springframework.core.convert.TypeDescriptor$$Lambda/0x000073f2a80d6ab8
 372:           148           4736  tools.jackson.core.io.SerializedString
 373:           295           4720  jdk.proxy2.$Proxy38 (jdk.proxy2)
 374:            84           4704  java.lang.Module (java.base@21.0.12)
 375:           147           4704  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.12)
