1:
 num     #instances         #bytes  class name (module)
 195:          1013          16208  org.springframework.beans.factory.support.MethodOverrides
 196:           287          16072  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 197:           200          16000  org.apache.coyote.http11.Http11InputBuffer
 198:           659          15816  org.springframework.core.annotation.MergedAnnotationsCollection
 199:           658          15792  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 200:           324          15552  tools.jackson.databind.introspect.AnnotatedMethod
 201:           640          15360  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 202:           633          15192  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 203:           723          15088  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 204:           206          14832  org.springframework.core.annotation.AnnotationTypeMapping
 205:           609          14616  java.util.ArrayDeque (java.base@21.0.12)
 206:           452          14464  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 207:           200          14400  org.apache.catalina.connector.InputBuffer
 208:           200          14400  org.apache.coyote.http11.filters.ChunkedInputFilter
 209:           600          14400  org.apache.tomcat.util.http.MimeHeaders
 210:           600          14400  tools.jackson.databind.type.ClassKey
 211:           213          13632  java.util.zip.Inflater (java.base@21.0.12)
 212:           633          13480  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 213:           420          13440  java.lang.ref.PhantomReference (java.base@21.0.12)
 214:             3          13304  jdk.internal.vm.StackChunk (java.base@21.0.12)
 215:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 216:           400          12800  [Lorg.apache.coyote.http11.InputFilter;
 217:           400          12800  [Lorg.apache.coyote.http11.OutputFilter;
 218:           200          12800  org.apache.catalina.connector.OutputBuffer
 219:           200          12800  org.apache.tomcat.util.http.Parameters
 220:           400          12800  org.apache.tomcat.util.http.parser.HttpHeaderParser
 221:           400          12800  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 222:           538          12784  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 223:           225          12600  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 224:           515          12360  java.lang.Long (java.base@21.0.12)
 225:           154          12320  java.net.URI (java.base@21.0.12)
