1:
 num     #instances         #bytes  class name (module)
 140:           992          23808  java.time.Instant (java.base@21.0.12)
 141:           976          23424  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 142:           964          23136  org.apache.kafka.common.telemetry.internals.MetricKey
 143:           361          23104  org.apache.kafka.common.metrics.Sensor
 144:           320          23040  org.apache.kafka.common.config.ConfigDef$ConfigKey
 145:           706          22592  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 146:          1393          22288  java.util.HashMap$EntrySet (java.base@21.0.12)
 147:           685          21920  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 148:           182          21840  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 149:           910          21840  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 150:           907          21768  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 151:           680          21760  org.postgresql.core.NativeQuery
 152:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 153:           901          21624  io.micrometer.core.instrument.binder.kafka.KafkaMetrics$$Lambda/0x000073f2a8aa3698
 154:           224          21504  org.springframework.boot.loader.net.protocol.jar.UrlNestedJarFile
 155:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 156:          1306          20896  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 157:           628          20096  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 158:           845          20048  [Ljava.lang.reflect.Constructor; (java.base@21.0.12)
 159:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
 160:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 161:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 162:           619          19808  io.micrometer.core.instrument.internal.DefaultLongTaskTimer$SampleImpl
 163:           495          19800  java.util.WeakHashMap$Entry (java.base@21.0.12)
 164:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 165:            91          18928  org.apache.coyote.Request
 166:           581          18592  org.postgresql.core.SqlCommand
 167:          1148          18368  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 168:           761          18264  io.micrometer.core.instrument.internal.DefaultGauge
 169:           456          18240  [Ljava.util.HashSet; (java.base@21.0.12)
 170:           456          18240  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 171:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 172:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 173:           279          17856  java.net.URL (java.base@21.0.12)
 174:          1109          17744  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x000073f2a8608b30
 175:           201          17688  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 176:           664          17280  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 177:           718          17232  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 178:           662          17208  [Lorg.springframework.core.annotation.MergedAnnotation;
 179:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 180:           353          16944  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 181:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 182:            91          16744  org.apache.catalina.connector.Request
 183:           691          16584  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12)
 184:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 185:           345          16560  tools.jackson.databind.introspect.AnnotatedMethod
 186:           339          16272  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 187:          1015          16240  org.springframework.beans.factory.support.MethodOverrides
 188:           908          16176  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 189:           668          16032  org.apache.kafka.common.metrics.Sensor$StatAndConfig
 190:           500          16000  org.postgresql.core.CachedQuery
 191:           273          15888  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 192:           661          15864  org.springframework.core.annotation.MergedAnnotationsCollection
 193:           656          15744  java.util.concurrent.ConcurrentSkipListMap$Node (java.base@21.0.12)
 194:           656          15744  javax.management.ObjectName$Property (java.management@21.0.12)
 195:           653          15672  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 196:           640          15360  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 197:           273          15288  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 198:           628          15072  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 199:           719          15008  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 200:           456          14592  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 201:           601          14424  java.util.ArrayDeque (java.base@21.0.12)
 202:           600          14400  tools.jackson.databind.type.ClassKey
 203:           445          14240  java.lang.ref.PhantomReference (java.base@21.0.12)
 204:           475          14064  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 205:           214          13696  java.util.zip.Inflater (java.base@21.0.12)
 206:           189          13608  org.springframework.core.annotation.AnnotationTypeMapping
 207:           628          13376  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 208:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 209:             2          12856  jdk.internal.vm.StackChunk (java.base@21.0.12)
 210:           227          12712  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 211:           155          12400  java.net.URI (java.base@21.0.12)
 212:           520          12320  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 213:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 214:           505          12120  org.springframework.beans.MutablePropertyValues
 215:           377          12064  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 216:           501          12024  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 217:           500          12000  org.apache.kafka.common.header.internals.RecordHeaders
 218:           500          12000  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 219:           494          11856  java.util.Collections$SetFromMap (java.base@21.0.12)
 220:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 221:           475          11400  org.springframework.beans.BeanMetadataAttribute
 222:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 223:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 224:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 225:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 226:            98          10976  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 227:           456          10944  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 228:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 229:           193          10808  org.springframework.context.annotation.ConfigurationClass
 230:           264          10560  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000073f2a880e820
 231:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 232:           329          10528  java.util.RegularEnumSet (java.base@21.0.12)
 233:           118          10384  java.util.regex.Pattern (java.base@21.0.12)
 234:           255          10200  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 235:           629          10064  java.util.Optional (java.base@21.0.12)
 236:           249           9960  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 237:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 238:           310           9920  io.lettuce.core.protocol.CommandType
 239:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 240:            91           9464  org.apache.coyote.Response
 241:            91           9464  org.apache.coyote.http11.Http11Processor
 242:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 243:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 244:           128           9216  io.netty.buffer.AdaptivePoolingAllocator$AdaptiveByteBuf
 245:           287           9184  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 246:           259           9160  [Lorg.postgresql.core.Field;
 247:           283           9056  io.lettuce.core.protocol.CommandKeyword
 248:           113           9040  org.springframework.boot.loader.zip.ZipContent
 249:           280           8960  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 250:           183           8784  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 251:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 252:           272           8704  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 253:            21           8680  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 254:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 255:           357           8568  java.lang.Double (java.base@21.0.12)
 256:           356           8544  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@21.0.12)
 257:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 258:           264           8448  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 259:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 260:           259           8288  org.springframework.core.convert.TypeDescriptor
 261:           340           8160  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 262:           288           8080  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 263:            91           8008  org.apache.coyote.RequestInfo
 264:           331           7944  io.micrometer.prometheusmetrics.MicrometerCollector
 265:           331           7944  org.springframework.cglib.core.Signature
 266:           110           7920  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 267:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 268:           487           7792  java.util.HashMap$KeySet (java.base@21.0.12)
 269:           487           7792  tools.jackson.databind.node.StringNode
 270:           238           7616  javax.management.ObjectName (java.management@21.0.12)
 271:           189           7560  org.apache.kafka.common.metrics.stats.Avg
 272:           236           7552  sun.nio.fs.UnixPath (java.base@21.0.12)
 273:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 274:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 275:           231           7392  org.apache.kafka.common.metrics.stats.Rate
 276:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 277:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 278:           305           7320  org.springframework.context.annotation.BeanMethod
 279:            83           7304  tools.jackson.databind.ser.BeanPropertyWriter
 280:            91           7280  org.apache.coyote.http11.Http11InputBuffer
 281:           452           7232  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 282:           226           7232  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 283:           224           7168  org.springframework.boot.loader.jar.NestedJarFileResources
 284:           447           7152  org.apache.kafka.common.metrics.Sensor$$Lambda/0x000073f2a89b2dc0
 285:           280           7096  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 286:           177           7080  jdk.internal.ref.Cleaner (java.base@21.0.12)
 287:           221           7072  org.apache.kafka.common.metrics.stats.Meter
 288:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 289:           288           6912  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 290:           287           6888  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 291:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 292:           210           6720  org.springframework.boot.loader.zip.FileDataBlock
 293:           416           6656  tools.jackson.databind.introspect.AnnotationMap
 294:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 295:            91           6552  org.apache.catalina.connector.InputBuffer
 296:            91           6552  org.apache.coyote.http11.filters.ChunkedInputFilter
 297:           273           6552  org.apache.tomcat.util.http.MimeHeaders
 298:           272           6528  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 299:           116           6496  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12)
 300:           162           6480  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 301:           270           6480  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 302:           101           6464  java.nio.DirectByteBuffer (java.base@21.0.12)
 303:           201           6432  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 304:           201           6432  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 305:           199           6368  org.springframework.core.io.ClassPathResource
 306:           261           6264  javax.management.ImmutableDescriptor (java.management@21.0.12)
 307:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 308:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 309:           153           6120  org.springframework.web.util.pattern.LiteralPathElement
 310:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 311:           189           6048  org.springframework.web.util.pattern.SeparatorPathElement
 312:           188           6016  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 313:           250           6000  org.apache.kafka.common.metrics.stats.CumulativeSum
 314:           249           5976  sun.reflect.generics.scope.MethodScope (java.base@21.0.12)
 315:           124           5952  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 316:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 317:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
 318:           361           5872  [Lorg.apache.kafka.common.metrics.Sensor;
 319:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 320:           182           5824  [Lorg.apache.coyote.http11.InputFilter;
 321:           182           5824  [Lorg.apache.coyote.http11.OutputFilter;
 322:            91           5824  org.apache.catalina.connector.OutputBuffer
 323:            91           5824  org.apache.tomcat.util.http.Parameters
 324:           182           5824  org.apache.tomcat.util.http.parser.HttpHeaderParser
 325:           182           5824  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 326:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 327:           241           5784  java.util.Date (java.base@21.0.12)
 328:            48           5760  java.lang.Thread (java.base@21.0.12)
