1:
 num     #instances         #bytes  class name (module)
  88:          1668          40032  org.apache.tomcat.util.http.MimeHeaderField
  89:          1643          39432  java.lang.invoke.LambdaForm$NamedFunction (java.base@21.0.12)
  90:          1618          38832  java.util.LinkedHashMap$LinkedValues (java.base@21.0.12)
  91:          1615          38760  jdk.jfr.AnnotationElement (jdk.jfr@21.0.12)
  92:          1599          38376  jdk.jfr.internal.AnnotationConstruct (jdk.jfr@21.0.12)
  93:            68          37536  io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueue
  94:           928          37120  org.springframework.util.ConcurrentReferenceHashMap$Segment
  95:           512          36864  java.lang.reflect.Field (java.base@21.0.12)
  96:          1146          36672  org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source
  97:          1510          36520  [Ljava.lang.reflect.Type; (java.base@21.0.12)
  98:           500          36000  org.apache.kafka.clients.consumer.ConsumerRecord
  99:           499          35928  org.springframework.beans.factory.support.ConstructorResolver$ConstructorDependencyDescriptor
 100:           745          35760  jdk.internal.ref.CleanerImpl$PhantomCleanableRef (java.base@21.0.12)
 101:           864          34560  java.math.BigInteger (java.base@21.0.12)
 102:          1428          34488  [Lorg.springframework.core.ResolvableType;
 103:          1437          34488  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 104:          1069          34208  java.util.Locale (java.base@21.0.12)
 105:          1069          34208  sun.util.locale.BaseLocale (java.base@21.0.12)
 106:           846          33840  jdk.jfr.ValueDescriptor (jdk.jfr@21.0.12)
 107:          1056          33792  java.lang.Package (java.base@21.0.12)
 108:           844          33760  java.lang.Package$VersionInfo (java.base@21.0.12)
 109:          1050          33600  sun.util.locale.BaseLocale$Key (java.base@21.0.12)
 110:           834          33360  sun.security.util.DerInputStream (java.base@21.0.12)
 111:          1035          33120  tools.jackson.databind.introspect.AnnotatedMethod$MethodHolder
 112:          1370          32880  java.util.concurrent.ConcurrentLinkedDeque (java.base@21.0.12)
 113:          2002          32032  java.util.concurrent.locks.ReentrantLock (java.base@21.0.12)
 114:           964          30848  org.apache.kafka.common.MetricName
 115:           964          30848  org.apache.kafka.common.metrics.KafkaMetric
 116:           912          30832  [Lorg.apache.kafka.common.protocol.types.BoundField;
 117:           912          29184  org.apache.kafka.common.protocol.types.Schema
 118:           834          26688  sun.security.util.DerValue (java.base@21.0.12)
 119:           643          25720  java.lang.reflect.Parameter (java.base@21.0.12)
 120:           803          25696  org.apache.kafka.common.message.ApiVersionsResponseData$ApiVersion
 121:          1070          25680  java.util.jar.Attributes$Name (java.base@21.0.12)
 122:           455          25480  java.nio.HeapCharBuffer (java.base@21.0.12)
 123:            47          25040  [D (java.base@21.0.12)
 124:          1545          24720  org.springframework.core.ResolvableType$DefaultVariableResolver
 125:           770          24640  io.micrometer.core.instrument.internal.DefaultLongTaskTimer$SampleImpl
 126:          1024          24576  org.springframework.beans.factory.annotation.InjectionMetadata
 127:           510          24480  java.util.WeakHashMap (java.base@21.0.12)
 128:           760          24320  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000073f2a85c6c20
 129:           979          23496  java.time.Instant (java.base@21.0.12)
 130:           725          23200  java.lang.invoke.MethodTypeForm (java.base@21.0.12)
 131:           964          23136  org.apache.kafka.common.telemetry.internals.MetricKey
 132:           361          23104  org.apache.kafka.common.metrics.Sensor
 133:           320          23040  org.apache.kafka.common.config.ConfigDef$ConfigKey
 134:           706          22592  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 135:           699          22368  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 136:          1393          22288  java.util.HashMap$EntrySet (java.base@21.0.12)
 137:           928          22272  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 138:           690          22080  org.postgresql.core.NativeQuery
 139:           182          21840  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 140:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 141:           901          21624  io.micrometer.core.instrument.binder.kafka.KafkaMetrics$$Lambda/0x000073f2a8aa3698
 142:           224          21504  org.springframework.boot.loader.net.protocol.jar.UrlNestedJarFile
 143:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 144:          1317          21072  java.util.HashSet (java.base@21.0.12)
 145:           628          20096  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 146:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
