1:
 num     #instances         #bytes  class name (module)
 120:           156          28704  org.apache.catalina.connector.Request
 121:           468          27168  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 122:           834          26688  sun.security.util.DerValue (java.base@21.0.12)
 123:           812          25984  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000078f2a45c7c60
 124:           803          25696  org.apache.kafka.common.message.ApiVersionsResponseData$ApiVersion
 125:          1070          25680  java.util.jar.Attributes$Name (java.base@21.0.12)
 126:           641          25640  java.lang.reflect.Parameter (java.base@21.0.12)
 127:          1045          25080  java.time.Instant (java.base@21.0.12)
 128:            47          25040  [D (java.base@21.0.12)
 129:          1544          24704  org.springframework.core.ResolvableType$DefaultVariableResolver
 130:          1024          24576  org.springframework.beans.factory.annotation.InjectionMetadata
 131:           510          24480  java.util.WeakHashMap (java.base@21.0.12)
 132:          1020          24480  org.apache.kafka.common.telemetry.internals.MetricKey
 133:           377          24128  org.apache.kafka.common.metrics.Sensor
 134:          1000          24000  org.apache.kafka.common.header.internals.RecordHeaders
 135:          1459          23344  java.util.HashMap$EntrySet (java.base@21.0.12)
 136:           320          23040  org.apache.kafka.common.config.ConfigDef$ConfigKey
 137:           957          22968  io.micrometer.core.instrument.binder.kafka.KafkaMetrics$$Lambda/0x000078f2a4aa5770
 138:           706          22592  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 139:           697          22304  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 140:           690          22080  java.lang.invoke.MethodTypeForm (java.base@21.0.12)
 141:           912          21888  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 142:           182          21840  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 143:           338          21632  sun.security.ssl.CipherSuite (java.base@21.0.12)
 144:           224          21504  org.springframework.boot.loader.net.protocol.jar.UrlNestedJarFile
 145:          1334          21344  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 146:          1332          21312  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 147:           881          21144  javax.management.ObjectName$Property (java.management@21.0.12)
 148:           658          21056  org.postgresql.core.NativeQuery
 149:          1310          20960  java.util.HashSet (java.base@21.0.12)
 150:           846          20304  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12)
 151:           628          20096  sun.reflect.generics.repository.ClassRepository (java.base@21.0.12)
 152:           834          20016  [Lsun.security.x509.AVA; (java.base@21.0.12)
 153:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 154:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 155:           495          19800  java.util.WeakHashMap$Entry (java.base@21.0.12)
 156:           824          19776  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 157:           814          19536  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 158:           813          19512  io.micrometer.core.instrument.internal.DefaultGauge
 159:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 160:          1213          19408  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 161:           621          18736  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 162:          1148          18368  java.util.Optional (java.base@21.0.12)
 163:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 164:           452          18080  [Ljava.util.HashSet; (java.base@21.0.12)
 165:           452          18080  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 166:           559          17888  org.postgresql.core.SqlCommand
 167:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 168:           279          17856  java.net.URL (java.base@21.0.12)
 169:           550          17600  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 170:           200          17600  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 171:           664          17280  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 172:           662          17208  [Lorg.springframework.core.annotation.MergedAnnotation;
 173:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 174:           714          17136  org.apache.kafka.common.metrics.Sensor$StatAndConfig
 175:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 176:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 177:          1024          16384  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x000078f2a460bb20
 178:          1015          16240  org.springframework.beans.factory.support.MethodOverrides
 179:           156          16224  org.apache.coyote.Response
 180:           156          16224  org.apache.coyote.http11.Http11Processor
 181:           336          16128  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 182:           661          15864  org.springframework.core.annotation.MergedAnnotationsCollection
 183:           640          15360  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 184:           640          15360  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 185:           320          15360  tools.jackson.databind.introspect.AnnotatedMethod
 186:           478          15296  org.postgresql.core.CachedQuery
 187:           628          15072  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 188:           269          15064  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 189:           374          14880  [Ljava.lang.reflect.Method; (java.base@21.0.12)
 190:           815          14664  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 191:           304          14592  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 192:           452          14464  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 193:           601          14424  java.util.ArrayDeque (java.base@21.0.12)
 194:           600          14400  tools.jackson.databind.type.ClassKey
 195:           444          14208  java.lang.ref.PhantomReference (java.base@21.0.12)
 196:           156          13728  org.apache.coyote.RequestInfo
 197:           213          13632  java.util.zip.Inflater (java.base@21.0.12)
 198:           212          13568  java.lang.Class$ReflectionData (java.base@21.0.12)
 199:           390          13536  [Ljava.lang.CharSequence; (java.base@21.0.12)
 200:           628          13376  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 201:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 202:           159          12720  java.net.URI (java.base@21.0.12)
 203:           227          12712  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 204:           585          12536  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 205:           156          12480  org.apache.coyote.http11.Http11InputBuffer
 206:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 207:             2          12288  jdk.internal.vm.StackChunk (java.base@21.0.12)
 208:           505          12120  org.springframework.beans.MutablePropertyValues
 209:           500          12000  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 210:           495          11880  java.util.Collections$SetFromMap (java.base@21.0.12)
 211:           489          11736  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 212:           292          11680  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 213:           161          11592  org.springframework.core.annotation.AnnotationTypeMapping
 214:           481          11544  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 215:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 216:           475          11400  org.springframework.beans.BeanMetadataAttribute
 217:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 218:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 219:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 220:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 221:           156          11232  org.apache.catalina.connector.InputBuffer
 222:           156          11232  org.apache.coyote.http11.filters.ChunkedInputFilter
 223:           468          11232  org.apache.tomcat.util.http.MimeHeaders
 224:            98          10976  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 225:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 226:           452          10848  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 227:           271          10840  org.springframework.boot.context.properties.source.ConfigurationPropertyName
 228:           271          10840  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 229:           193          10808  org.springframework.context.annotation.ConfigurationClass
 230:           268          10720  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000078f2a480fb18
